"campus","method","survey_year","year","month","day","site","location","zone","transect","classcode","count","size","disease","depth","observer","notes","site_name_old"
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,3.8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,3.9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",3,4.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,4.8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,5.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,5.2,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,5.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,5.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,5.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,5.8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,5.9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",7,6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",3,6.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",7,6.2,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,6.3,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,6.4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,6.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",6,6.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",3,6.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,6.8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,6.9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",8,7.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",9,7.2,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",6,7.3,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",6,7.4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,7.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,7.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,7.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,7.8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,7.9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",6,8,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",7,8.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",6,8.2,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",7,8.3,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,8.4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,8.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,8.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,8.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,8.9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",10,9,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,9.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,9.2,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,9.3,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,9.4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",5,9.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,9.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,9.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,10.1,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",3,10.4,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",2,10.5,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",4,10.6,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,9,"HORSESHOE_REEF_W",NA,"INNER",NA,"MESFRA",1,10.7,NA,9.1,"JAKE EISAGUIRRE",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,3.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,4.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,4.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,5.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,5.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,5.4,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,5.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,5.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,5.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",7,6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",4,6.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,6.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",4,6.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",4,6.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,6.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,6.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,6.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",5,7,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,7.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,7.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,7.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,7.4,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,7.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,7.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",5,7.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,7.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",4,8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,8.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,8.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",3,8.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,8.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,8.7,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,8.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,8.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,9.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,9.4,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,10.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,10.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",2,10.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,10.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,10.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,11.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,11.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,NA,NA,"MEGUND",1,12.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,4.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,4.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",3,5.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,5.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,5.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",3,5.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,5.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,5.7,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,5.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,5.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,6.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",3,6.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,6.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,6.4,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",7,6.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,6.6,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,6.7,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,6.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,6.9,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,7,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,7.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,7.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,7.3,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",2,7.5,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",1,7.8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,8,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",3,8.1,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",4,8.2,NA,18.3,"JADE ZOUNES",NA,NA
"UCSB","SBTL_ROVINGDIVERSIZEFREQ",2020,2020,10,23,"ANACAPA_BLACK_SEA_BASS",NA,"INNER",NA,"MEGUND",3,8.3,NA,18.3,"JADE ZOUNES",NA,NA
